,score
1136,12.0
1137,15.0
1138,14.0
1139,18.0
1140,11.0
1141,14.0
1142,19.0
1143,16.0
1144,20.0
1145,11.0
1146,14.0
1147,15.0
1148,16.0
1149,12.0
1150,20.0
1151,21.0
1152,15.0
1153,17.0
1154,14.0
1155,14.0
1156,17.0
1157,22.0
1158,13.0
1159,14.0
1160,21.0
1161,17.0
1162,17.0
1163,19.0
1164,14.0
1165,15.0
1166,15.0
1167,17.0
1168,21.0
1169,15.0
1170,14.0
1171,16.0
1172,19.0
1173,14.0
1174,17.0
1175,18.0
1176,12.0
1177,12.0
1178,18.0
1179,4.0
1180,14.0
1181,21.0
1182,8.0
1183,15.0
1184,11.0
1185,13.0
1186,20.0
1187,12.0
1188,14.0
1189,14.0
1190,16.0
1191,17.0
1192,14.0
1193,4.0
1194,12.0
1195,17.0
1196,17.0
1197,12.0
1198,17.0
1199,10.0
1200,7.0
1201,15.0
1202,16.0
1203,14.0
1204,17.0
1205,14.0
1206,12.0
1207,18.0
1208,13.0
1209,10.0
1210,18.0
1211,14.0
1212,11.0
1213,10.0
1214,9.0
1215,12.0
1216,1.0
1217,21.0
1218,19.0
1219,18.0
1220,10.0
1221,14.0
1222,15.0
1223,23.0
1224,18.0
1225,11.0
1226,13.0
1227,15.0
1228,11.0
1229,10.0
1230,6.0
1231,8.0
1232,14.0
1233,12.0
1234,14.0
1235,10.0
1236,18.0
1237,15.0
1238,7.0
1239,14.0
1240,15.0
1241,13.0
1242,12.0
1243,11.0
1244,11.0
1245,16.0
1246,14.0
1247,17.0
1248,15.0
1249,20.0
1250,18.0
1251,6.0
1252,15.0
1253,13.0
1254,16.0
1255,15.0
1256,16.0
1257,16.0
1258,18.0
1259,19.0
1260,17.0
1261,11.0
1262,18.0
1263,10.0
1264,15.0
1265,15.0
1266,8.0
1267,13.0
1268,17.0
1269,13.0
1270,21.0
1271,12.0
1272,24.0
1273,17.0
1274,14.0
1275,9.0
1276,10.0
1277,14.0
1278,16.0
1279,18.0
1280,19.0
1281,14.0
1282,19.0
1283,7.0
1284,13.0
1285,18.0
1286,16.0
1287,11.0
1288,19.0
1289,14.0
1290,13.0
1291,16.0
1292,18.0
1293,15.0
1294,13.0
1295,10.0
1296,14.0
1297,18.0
1298,11.0
1299,21.0
1300,10.0
1301,5.0
1302,12.0
1303,8.0
1304,16.0
1305,17.0
1306,18.0
1307,9.0
1308,12.0
1309,11.0
1310,7.0
1311,17.0
1312,17.0
1313,9.0
1314,25.0
1315,14.0
1316,10.0
1317,12.0
1318,15.0
1319,14.0
1320,12.0
1321,19.0
1322,3.0
1323,9.0
1324,12.0
1325,10.0
1326,10.0
1327,15.0
1328,9.0
1329,9.0
1330,9.0
1331,1.0
1332,10.0
1333,11.0
1334,4.0
1335,11.0
1336,4.0
1337,6.0
1338,15.0
1339,10.0
1340,12.0
1341,4.0
1342,15.0
1343,9.0
1344,14.0
1345,12.0
1346,13.0
1347,16.0
1348,15.0
1349,13.0
1350,7.0
1351,8.0
1352,3.0
1353,13.0
1354,7.0
1355,6.0
1356,2.0
1357,4.0
1358,9.0
1359,4.0
1360,2.0
1361,0.0
1362,1.0
1363,2.0
1364,0.0
1365,2.0
1366,1.0
1367,0.0
1368,-2.0
1369,1.0
1370,0.0
1371,1.0
1372,0.0
1373,0.0
1374,0.0
1375,0.0
1376,0.0
1377,0.0
1378,0.0
1379,1.0
1380,2.0
1381,0.0
1382,0.0
1383,-1.0
1384,-2.0
1385,1.0
1386,1.0
1387,-1.0
1388,0.0
1389,1.0
1390,-1.0
1391,-1.0
1392,-1.0
1393,0.0
1394,4.0
1395,1.0
1396,4.0
1397,0.0
1398,-2.0
1399,0.0
1400,-2.0
1401,1.0
1402,-4.0
1403,4.0
1404,1.0
1405,2.0
1406,5.0
1407,0.0
1408,1.0
1409,4.0
1410,9.0
1411,1.0
1412,5.0
1413,2.0
1414,2.0
1415,7.0
1416,5.0
1417,7.0
1418,5.0
1419,6.0
1420,2.0
1421,11.0
1422,19.0
1423,3.0
1424,8.0
1425,16.0
1426,14.0
1427,2.0
1428,9.0
1429,0.0
1430,11.0
1431,15.0
1432,17.0
1433,14.0
1434,16.0
1435,5.0
1436,15.0
1437,16.0
1438,13.0
1439,13.0
1440,10.0
1441,13.0
1442,9.0
1443,12.0
1444,11.0
1445,16.0
1446,4.0
1447,10.0
1448,10.0
1449,9.0
1450,13.0
1451,11.0
1452,13.0
1453,11.0
1454,12.0
1455,10.0
1456,20.0
1457,14.0
1458,15.0
1459,15.0
1460,15.0
1461,14.0
1462,19.0
1463,13.0
1464,8.0
1465,11.0
1466,10.0
1467,19.0
1468,11.0
1469,19.0
1470,17.0
1471,13.0
1472,16.0
1473,17.0
1474,12.0
1475,6.0
1476,12.0
1477,16.0
1478,8.0
1479,11.0
1480,16.0
1481,15.0
1482,19.0
1483,19.0
1484,12.0
1485,15.0
1486,12.0
1487,12.0
1488,15.0
1489,13.0
1490,7.0
1491,22.0
1492,15.0
1493,13.0
1494,15.0
1495,10.0
1496,10.0
1497,15.0
1498,12.0
1499,6.0
1500,19.0
1501,6.0
1502,11.0
1503,19.0
1504,16.0
1505,5.0
1506,15.0
1507,12.0
1508,11.0
1509,21.0
1510,9.0
1511,14.0
1512,14.0
1513,14.0
1514,13.0
1515,4.0
1516,16.0
1517,15.0
1518,15.0
1519,10.0
1520,10.0
1521,13.0
1522,11.0
1523,10.0
1524,13.0
1525,8.0
1526,16.0
1527,13.0
1528,10.0
1529,12.0
1530,17.0
1531,7.0
1532,12.0
1533,14.0
1534,22.0
1535,18.0
1536,19.0
1537,15.0
1538,14.0
1539,11.0
1540,11.0
1541,17.0
1542,18.0
1543,10.0
1544,16.0
1545,12.0
1546,11.0
1547,22.0
1548,17.0
1549,8.0
1550,14.0
1551,13.0
1552,9.0
1553,11.0
1554,11.0
1555,13.0
1556,18.0
1557,5.0
1558,13.0
1559,12.0
1560,13.0
1561,19.0
1562,13.0
1563,18.0
1564,14.0
1565,6.0
1566,13.0
1567,12.0
1568,13.0
1569,15.0
1570,13.0
1571,19.0
1572,8.0
1573,15.0
1574,14.0
1575,11.0
1576,11.0
1577,14.0
1578,16.0
1579,21.0
1580,19.0
1581,16.0
1582,16.0
1583,19.0
1584,15.0
1585,15.0
1586,16.0
1587,13.0
1588,14.0
1589,14.0
1590,8.0
1591,23.0
1592,10.0
1593,14.0
1594,18.0
1595,18.0
1596,6.0
1597,13.0
1598,7.0
1599,10.0
1600,8.0
1601,18.0
1602,17.0
1603,16.0
1604,12.0
1605,18.0
1606,12.0
1607,10.0
1608,22.0
1609,14.0
1610,14.0
1611,13.0
1612,22.0
1613,17.0
1614,8.0
1615,16.0
1616,17.0
1617,16.0
1618,17.0
1619,17.0
1620,16.0
1621,17.0
1622,17.0
1623,14.0
1624,17.0
1625,15.0
1626,13.0
1627,13.0
1628,10.0
1629,14.0
1630,3.0
1631,17.0
1632,13.0
1633,20.0
1634,16.0
1635,13.0
1636,16.0
1637,14.0
1638,14.0
1639,17.0
1640,14.0
1641,13.0
1642,17.0
1643,12.0
1644,13.0
1645,14.0
1646,15.0
1647,13.0
1648,15.0
1649,14.0
1650,12.0
1651,17.0
1652,16.0
1653,20.0
1654,11.0
1655,14.0
1656,10.0
1657,17.0
1658,16.0
1659,16.0
1660,18.0
1661,13.0
1662,17.0
1663,18.0
1664,19.0
1665,16.0
1666,18.0
1667,15.0
1668,15.0
1669,18.0
1670,14.0
1671,12.0
1672,19.0
1673,13.0
1674,11.0
1675,20.0
1676,16.0
1677,19.0
1678,18.0
1679,17.0
1680,10.0
1681,19.0
1682,10.0
1683,12.0
1684,11.0
1685,19.0
1686,12.0
1687,13.0
1688,21.0
1689,14.0
1690,15.0
1691,23.0
1692,15.0
1693,18.0
1694,8.0
1695,13.0
1696,17.0
1697,20.0
1698,14.0
1699,15.0
1700,15.0
1701,16.0
1702,20.0
1703,14.0
1704,19.0
1705,20.0
1706,19.0
1707,13.0
1708,16.0
1709,15.0
1710,12.0
1711,16.0
1712,26.0
1713,18.0
1714,17.0
1715,10.0
1716,19.0
1717,17.0
1718,15.0
1719,15.0
1720,20.0
1721,21.0
1722,17.0
1723,20.0
1724,16.0
1725,11.0
1726,18.0
1727,11.0
1728,19.0
1729,20.0
1730,17.0
1731,16.0
1732,19.0
1733,19.0
1734,16.0
1735,15.0
1736,19.0
1737,16.0
1738,15.0
1739,10.0
1740,17.0
1741,19.0
1742,17.0
1743,11.0
1744,18.0
1745,19.0
1746,14.0
1747,12.0
1748,22.0
1749,16.0
1750,15.0
1751,12.0
1752,17.0
1753,8.0
1754,17.0
1755,14.0
1756,13.0
1757,13.0
1758,16.0
1759,15.0
1760,16.0
1761,9.0
1762,14.0
1763,12.0
1764,14.0
1765,12.0
1766,15.0
1767,12.0
1768,11.0
1769,23.0
1770,14.0
1771,14.0
1772,13.0
1773,14.0
1774,16.0
1775,19.0
1776,15.0
1777,16.0
1778,13.0
1779,12.0
1780,22.0
1781,13.0
1782,19.0
1783,17.0
1784,15.0
1785,19.0
1786,18.0
1787,14.0
1788,15.0
1789,16.0
1790,15.0
1791,20.0
1792,18.0
1793,14.0
1794,21.0
1795,14.0
1796,8.0
1797,17.0
1798,14.0
1799,9.0
1800,16.0
1801,13.0
1802,25.0
1803,17.0
1804,13.0
1805,18.0
1806,13.0
1807,13.0
1808,13.0
1809,15.0
1810,11.0
1811,16.0
1812,15.0
1813,16.0
1814,13.0
1815,19.0
1816,16.0
1817,14.0
1818,12.0
1819,20.0
1820,12.0
1821,17.0
1822,16.0
1823,12.0
1824,16.0
1825,13.0
1826,15.0
1827,17.0
1828,8.0
1829,21.0
1830,16.0
1831,6.0
1832,10.0
1833,12.0
1834,18.0
1835,16.0
1836,10.0
1837,14.0
1838,14.0
1839,6.0
1840,18.0
1841,20.0
1842,15.0
1843,18.0
1844,13.0
1845,18.0
1846,17.0
1847,20.0
1848,12.0
1849,20.0
1850,14.0
1851,16.0
1852,17.0
1853,11.0
1854,17.0
1855,21.0
1856,16.0
1857,13.0
1858,13.0
1859,19.0
1860,16.0
1861,12.0
1862,12.0
1863,16.0
1864,10.0
1865,15.0
1866,15.0
1867,12.0
1868,10.0
1869,7.0
1870,11.0
1871,13.0
1872,6.0
1873,18.0
1874,14.0
1875,13.0
1876,16.0
1877,13.0
1878,16.0
1879,15.0
1880,20.0
1881,8.0
1882,15.0
1883,13.0
1884,15.0
1885,18.0
1886,16.0
1887,12.0
1888,13.0
1889,10.0
1890,10.0
1891,13.0
1892,7.0
1893,16.0
1894,3.0
1895,13.0
1896,13.0
1897,9.0
1898,16.0
1899,16.0
1900,14.0
1901,15.0
1902,15.0
1903,17.0
1904,19.0
1905,16.0
1906,15.0
1907,19.0
1908,14.0
1909,12.0
1910,9.0
1911,21.0
1912,19.0
1913,8.0
1914,10.0
1915,14.0
1916,11.0
1917,12.0
1918,22.0
1919,14.0
1920,13.0
1921,19.0
1922,12.0
1923,12.0
1924,15.0
1925,15.0
1926,15.0
1927,15.0
1928,11.0
1929,19.0
1930,10.0
1931,17.0
1932,12.0
1933,17.0
1934,14.0
1935,12.0
1936,11.0
1937,12.0
1938,22.0
1939,17.0
1940,13.0
1941,11.0
