,score
1114,18.0
1115,19.0
1116,22.0
1117,15.0
1118,13.0
1119,12.0
1120,17.0
1121,14.0
1122,20.0
1123,20.0
1124,15.0
1125,15.0
1126,19.0
1127,15.0
1128,12.0
1129,13.0
1130,13.0
1131,15.0
1132,15.0
1133,21.0
1134,18.0
1135,18.0
1136,12.0
1137,13.0
1138,16.0
1139,11.0
1140,11.0
1141,12.0
1142,15.0
1143,15.0
1144,21.0
1145,14.0
1146,24.0
1147,17.0
1148,15.0
1149,13.0
1150,19.0
1151,16.0
1152,18.0
1153,9.0
1154,15.0
1155,16.0
1156,17.0
1157,21.0
1158,8.0
1159,12.0
1160,17.0
1161,19.0
1162,14.0
1163,18.0
1164,17.0
1165,16.0
1166,15.0
1167,12.0
1168,17.0
1169,15.0
1170,18.0
1171,18.0
1172,11.0
1173,15.0
1174,10.0
1175,14.0
1176,18.0
1177,12.0
1178,19.0
1179,22.0
1180,18.0
1181,15.0
1182,11.0
1183,18.0
1184,17.0
1185,15.0
1186,20.0
1187,21.0
1188,20.0
1189,23.0
1190,17.0
1191,20.0
1192,17.0
1193,9.0
1194,26.0
1195,15.0
1196,16.0
1197,14.0
1198,17.0
1199,21.0
1200,15.0
1201,17.0
1202,12.0
1203,19.0
1204,12.0
1205,19.0
1206,12.0
1207,23.0
1208,16.0
1209,19.0
1210,9.0
1211,17.0
1212,20.0
1213,20.0
1214,15.0
1215,15.0
1216,17.0
1217,11.0
1218,10.0
1219,16.0
1220,15.0
1221,17.0
1222,20.0
1223,14.0
1224,21.0
1225,18.0
1226,14.0
1227,15.0
1228,15.0
1229,14.0
1230,22.0
1231,15.0
1232,13.0
1233,21.0
1234,15.0
1235,14.0
1236,22.0
1237,21.0
1238,16.0
1239,16.0
1240,12.0
1241,22.0
1242,19.0
1243,17.0
1244,22.0
1245,12.0
1246,15.0
1247,16.0
1248,15.0
1249,15.0
1250,16.0
1251,19.0
1252,19.0
1253,13.0
1254,13.0
1255,21.0
1256,12.0
1257,18.0
1258,17.0
1259,18.0
1260,21.0
1261,17.0
1262,16.0
1263,17.0
1264,19.0
1265,16.0
1266,17.0
1267,15.0
1268,15.0
1269,15.0
1270,18.0
1271,12.0
