,score
1517,0.0
1518,1.0
1519,0.0
1520,3.0
1521,0.0
1522,0.0
1523,6.0
1524,-1.0
1525,-1.0
1526,-2.0
1527,0.0
1528,3.0
1529,0.0
1530,-2.0
1531,1.0
1532,-3.0
1533,1.0
1534,3.0
1535,0.0
1536,1.0
1537,1.0
1538,-1.0
1539,-1.0
1540,-1.0
1541,1.0
1542,1.0
1543,0.0
1544,0.0
1545,0.0
1546,0.0
1547,3.0
1548,2.0
1549,0.0
1550,-2.0
1551,0.0
1552,-2.0
1553,-1.0
1554,0.0
1555,0.0
1556,0.0
1557,0.0
1558,-1.0
1559,-2.0
1560,-1.0
1561,0.0
1562,-1.0
1563,1.0
1564,2.0
1565,1.0
1566,0.0
1567,-1.0
1568,-3.0
1569,0.0
1570,1.0
1571,1.0
1572,0.0
1573,0.0
1574,-1.0
1575,-1.0
1576,-2.0
1577,0.0
1578,-2.0
1579,1.0
1580,0.0
1581,0.0
1582,1.0
1583,-1.0
1584,1.0
1585,1.0
1586,-2.0
1587,-1.0
1588,0.0
1589,1.0
1590,1.0
1591,0.0
1592,1.0
1593,3.0
1594,0.0
1595,1.0
1596,-2.0
1597,2.0
1598,0.0
1599,-1.0
1600,-2.0
1601,0.0
1602,3.0
1603,-2.0
1604,1.0
1605,1.0
1606,-1.0
1607,1.0
1608,0.0
1609,1.0
1610,0.0
1611,1.0
1612,1.0
1613,3.0
1614,2.0
1615,0.0
1616,1.0
1617,1.0
1618,-1.0
1619,0.0
1620,-1.0
1621,0.0
1622,0.0
1623,0.0
1624,-1.0
1625,0.0
1626,-1.0
1627,1.0
1628,0.0
1629,1.0
1630,-3.0
1631,-1.0
1632,-1.0
1633,1.0
1634,0.0
1635,0.0
1636,0.0
1637,0.0
1638,-1.0
1639,-2.0
1640,1.0
1641,1.0
1642,2.0
1643,0.0
1644,3.0
1645,0.0
1646,-1.0
1647,0.0
1648,0.0
1649,0.0
1650,-1.0
1651,0.0
1652,-2.0
1653,0.0
1654,-1.0
1655,0.0
1656,1.0
1657,0.0
1658,-1.0
1659,1.0
1660,-1.0
1661,0.0
1662,0.0
1663,1.0
1664,1.0
1665,0.0
1666,2.0
1667,-1.0
1668,0.0
1669,1.0
1670,0.0
1671,1.0
1672,-1.0
1673,0.0
1674,1.0
1675,0.0
1676,1.0
1677,-1.0
1678,1.0
1679,1.0
1680,0.0
1681,2.0
1682,1.0
1683,1.0
1684,-1.0
1685,0.0
1686,1.0
1687,-1.0
1688,2.0
1689,0.0
1690,0.0
1691,0.0
1692,0.0
1693,0.0
1694,2.0
1695,1.0
1696,-2.0
1697,1.0
1698,2.0
1699,3.0
1700,-1.0
1701,-1.0
1702,0.0
1703,-1.0
1704,3.0
1705,0.0
1706,0.0
1707,-1.0
1708,2.0
1709,2.0
1710,-1.0
1711,-1.0
1712,2.0
1713,0.0
1714,-1.0
1715,0.0
1716,-1.0
1717,0.0
1718,-1.0
1719,1.0
1720,1.0
1721,2.0
1722,0.0
1723,0.0
1724,0.0
1725,-1.0
1726,1.0
1727,0.0
1728,1.0
1729,1.0
1730,-2.0
1731,0.0
1732,-2.0
1733,-4.0
1734,0.0
1735,0.0
1736,3.0
1737,0.0
1738,0.0
1739,3.0
1740,-1.0
1741,-1.0
1742,-1.0
1743,-3.0
1744,-1.0
1745,2.0
1746,0.0
1747,3.0
1748,0.0
1749,0.0
1750,0.0
1751,-1.0
1752,0.0
1753,0.0
1754,-1.0
1755,1.0
1756,1.0
1757,-1.0
1758,1.0
1759,0.0
1760,-2.0
1761,0.0
1762,1.0
1763,0.0
1764,2.0
1765,-2.0
1766,-1.0
1767,-2.0
1768,0.0
1769,-1.0
1770,-1.0
1771,-1.0
1772,1.0
1773,1.0
1774,0.0
1775,0.0
1776,1.0
1777,0.0
1778,0.0
1779,-1.0
1780,0.0
1781,1.0
1782,-1.0
1783,0.0
1784,0.0
1785,0.0
1786,0.0
1787,-1.0
1788,0.0
1789,0.0
1790,-1.0
1791,0.0
1792,0.0
1793,1.0
1794,0.0
1795,0.0
1796,-1.0
1797,-3.0
1798,-1.0
1799,0.0
1800,1.0
1801,0.0
1802,1.0
1803,-1.0
1804,0.0
1805,0.0
1806,2.0
1807,0.0
1808,2.0
1809,0.0
1810,-1.0
1811,0.0
1812,-2.0
1813,-1.0
1814,1.0
1815,0.0
1816,0.0
1817,0.0
1818,0.0
1819,2.0
1820,0.0
1821,-2.0
1822,0.0
1823,1.0
1824,0.0
1825,0.0
1826,0.0
1827,-1.0
1828,0.0
1829,2.0
1830,-1.0
1831,0.0
1832,0.0
1833,0.0
1834,0.0
1835,-2.0
1836,0.0
1837,2.0
1838,0.0
1839,-1.0
1840,0.0
1841,0.0
1842,-1.0
1843,0.0
1844,0.0
1845,0.0
1846,0.0
1847,1.0
1848,1.0
1849,0.0
1850,0.0
1851,-1.0
1852,-2.0
1853,0.0
1854,-1.0
1855,0.0
1856,0.0
1857,-2.0
1858,0.0
1859,-2.0
1860,-1.0
1861,0.0
1862,0.0
1863,-1.0
1864,2.0
1865,0.0
1866,0.0
1867,1.0
1868,0.0
1869,2.0
1870,0.0
1871,-1.0
1872,0.0
1873,-1.0
1874,1.0
1875,-1.0
1876,0.0
1877,0.0
1878,0.0
1879,1.0
1880,0.0
1881,1.0
1882,2.0
1883,0.0
1884,0.0
1885,0.0
1886,1.0
1887,0.0
1888,0.0
1889,2.0
1890,-1.0
1891,0.0
1892,1.0
1893,1.0
1894,1.0
1895,1.0
1896,0.0
1897,0.0
1898,0.0
1899,-1.0
1900,1.0
1901,0.0
1902,0.0
1903,0.0
1904,1.0
1905,0.0
1906,-1.0
1907,0.0
1908,0.0
1909,0.0
1910,0.0
1911,1.0
1912,2.0
1913,0.0
1914,-1.0
1915,1.0
1916,2.0
1917,0.0
1918,0.0
1919,2.0
1920,3.0
1921,0.0
1922,0.0
1923,-1.0
1924,1.0
1925,3.0
1926,2.0
1927,-1.0
1928,1.0
1929,1.0
1930,0.0
1931,2.0
1932,1.0
1933,-2.0
1934,0.0
