,score
1633,0.0
1634,-1.0
1635,0.0
1636,0.0
1637,-2.0
1638,0.0
1639,0.0
1640,0.0
1641,1.0
1642,-1.0
1643,-1.0
1644,1.0
1645,-1.0
1646,-1.0
1647,1.0
1648,-1.0
1649,-2.0
1650,-1.0
1651,0.0
1652,0.0
1653,0.0
1654,0.0
1655,0.0
1656,1.0
1657,0.0
1658,1.0
1659,-1.0
1660,0.0
1661,0.0
1662,-1.0
1663,0.0
1664,3.0
1665,0.0
1666,0.0
1667,1.0
1668,0.0
1669,1.0
1670,0.0
1671,0.0
1672,0.0
1673,1.0
1674,0.0
1675,-1.0
1676,0.0
1677,2.0
1678,1.0
1679,0.0
1680,-1.0
1681,-2.0
1682,0.0
1683,1.0
1684,1.0
1685,0.0
1686,0.0
1687,1.0
1688,2.0
1689,1.0
1690,2.0
1691,0.0
1692,2.0
1693,0.0
1694,-1.0
1695,-1.0
1696,1.0
1697,-2.0
1698,1.0
1699,0.0
1700,0.0
1701,-2.0
1702,1.0
1703,0.0
1704,0.0
1705,0.0
1706,1.0
1707,0.0
1708,0.0
1709,-1.0
1710,0.0
1711,1.0
1712,0.0
1713,0.0
1714,0.0
1715,0.0
1716,0.0
1717,0.0
1718,0.0
1719,0.0
1720,1.0
1721,1.0
1722,0.0
1723,0.0
1724,0.0
1725,-1.0
1726,1.0
1727,-1.0
1728,0.0
1729,0.0
1730,1.0
1731,0.0
1732,1.0
1733,0.0
1734,1.0
1735,1.0
1736,0.0
1737,0.0
1738,1.0
1739,0.0
1740,0.0
1741,0.0
1742,-1.0
1743,-1.0
1744,1.0
1745,0.0
1746,2.0
1747,-1.0
1748,0.0
1749,0.0
1750,0.0
1751,-1.0
1752,0.0
1753,-1.0
1754,0.0
1755,0.0
1756,0.0
1757,-1.0
1758,0.0
1759,0.0
1760,0.0
1761,2.0
1762,0.0
1763,-1.0
1764,0.0
1765,0.0
1766,1.0
1767,-1.0
1768,0.0
1769,0.0
1770,-1.0
1771,-1.0
1772,5.0
1773,2.0
1774,1.0
1775,0.0
1776,-2.0
1777,0.0
1778,0.0
1779,1.0
1780,1.0
1781,-1.0
1782,0.0
1783,2.0
1784,1.0
1785,0.0
1786,-1.0
1787,1.0
1788,0.0
1789,1.0
1790,1.0
1791,0.0
1792,-1.0
1793,3.0
1794,0.0
1795,-1.0
1796,0.0
1797,0.0
1798,-2.0
1799,0.0
1800,0.0
1801,0.0
1802,0.0
1803,0.0
1804,3.0
1805,1.0
1806,0.0
1807,0.0
1808,-1.0
1809,-1.0
1810,0.0
1811,2.0
1812,-1.0
1813,-2.0
1814,3.0
1815,0.0
1816,0.0
1817,0.0
1818,1.0
1819,1.0
1820,0.0
1821,0.0
1822,1.0
1823,1.0
1824,2.0
1825,1.0
1826,0.0
1827,1.0
1828,2.0
1829,0.0
1830,0.0
1831,0.0
1832,0.0
1833,0.0
1834,0.0
1835,-1.0
1836,0.0
1837,0.0
1838,1.0
1839,2.0
1840,1.0
1841,0.0
1842,1.0
1843,1.0
1844,0.0
1845,0.0
1846,0.0
1847,-2.0
1848,5.0
1849,0.0
1850,1.0
1851,0.0
1852,0.0
1853,-1.0
1854,2.0
1855,0.0
1856,0.0
1857,0.0
1858,1.0
1859,2.0
1860,1.0
1861,3.0
1862,2.0
1863,0.0
1864,2.0
1865,0.0
1866,4.0
1867,2.0
1868,-1.0
1869,0.0
1870,5.0
1871,-1.0
1872,0.0
1873,0.0
1874,0.0
1875,0.0
1876,0.0
1877,1.0
1878,0.0
1879,0.0
1880,0.0
1881,3.0
1882,-1.0
1883,0.0
1884,3.0
1885,0.0
1886,1.0
1887,1.0
1888,1.0
1889,-1.0
1890,0.0
1891,0.0
1892,1.0
1893,-1.0
1894,1.0
1895,0.0
1896,0.0
1897,-1.0
1898,0.0
1899,0.0
1900,0.0
1901,0.0
1902,0.0
1903,0.0
1904,0.0
1905,0.0
1906,0.0
1907,0.0
1908,0.0
1909,0.0
1910,0.0
1911,0.0
1912,0.0
1913,2.0
1914,0.0
1915,0.0
1916,0.0
1917,-1.0
1918,0.0
1919,0.0
1920,-1.0
1921,0.0
1922,-1.0
1923,-1.0
1924,0.0
1925,1.0
1926,0.0
1927,1.0
1928,0.0
1929,-4.0
1930,0.0
1931,0.0
1932,1.0
1933,2.0
1934,0.0
1935,0.0
1936,-1.0
1937,-1.0
1938,1.0
1939,0.0
1940,1.0
1941,0.0
1942,0.0
1943,-2.0
1944,-2.0
1945,1.0
1946,-1.0
1947,2.0
1948,2.0
1949,-2.0
1950,2.0
1951,0.0
1952,4.0
1953,1.0
1954,2.0
1955,1.0
1956,2.0
1957,2.0
1958,-2.0
1959,2.0
1960,-1.0
1961,2.0
1962,0.0
1963,1.0
1964,-2.0
1965,-2.0
1966,0.0
1967,-1.0
1968,-2.0
1969,-1.0
1970,2.0
1971,1.0
1972,1.0
1973,0.0
1974,-2.0
1975,-1.0
1976,-1.0
1977,-1.0
1978,-1.0
1979,1.0
